"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2021","46,000.0","46,100.0","46,200.0","46,000.0","6.60K","-5.74%"
"12/21/2021","48,800.0","48,800.0","48,800.0","48,800.0","0.40K","-0.10%"
"12/20/2021","48,850.0","47,500.0","48,850.0","46,900.0","6.00K","4.16%"
"12/17/2021","46,900.0","48,000.0","49,400.0","46,700.0","10.20K","-5.25%"
"12/16/2021","49,500.0","49,800.0","50,000.0","48,000.0","18.30K","2.06%"
"12/15/2021","48,500.0","50,500.0","50,500.0","48,400.0","5.00K","-4.90%"
"12/14/2021","51,000.0","49,800.0","51,000.0","48,500.0","60.20K","2.41%"
"12/13/2021","49,800.0","47,550.0","52,000.0","47,550.0","60.60K","0.00%"
"12/10/2021","49,800.0","47,000.0","49,800.0","47,000.0","24.80K","0.20%"
"12/09/2021","49,700.0","46,500.0","49,850.0","46,500.0","83.30K","-0.40%"
"12/08/2021","49,900.0","47,000.0","49,900.0","47,000.0","10.70K","-0.20%"
"12/07/2021","50,000.0","46,500.0","50,000.0","46,500.0","35.60K","0.20%"
"12/06/2021","49,900.0","51,500.0","51,500.0","47,900.0","61.50K","-3.11%"
"12/03/2021","51,500.0","52,800.0","52,800.0","48,200.0","30.20K","0.98%"
"12/02/2021","51,000.0","51,000.0","51,000.0","50,000.0","150.30K","6.92%"
"12/01/2021","47,700.0","44,000.0","47,700.0","42,300.0","195.40K","6.95%"
"11/30/2021","44,600.0","44,100.0","46,000.0","44,000.0","40.40K","-3.46%"
"11/29/2021","46,200.0","48,400.0","49,000.0","44,100.0","56.20K","-1.60%"
"11/26/2021","46,950.0","46,950.0","46,950.0","46,950.0","326.80K","6.95%"
"11/25/2021","43,900.0","43,900.0","43,900.0","43,900.0","25.30K","6.94%"
"11/24/2021","41,050.0","38,900.0","41,050.0","38,900.0","94.00K","6.90%"
"11/23/2021","38,400.0","38,400.0","38,400.0","38,400.0","0.20K","-0.26%"
"11/22/2021","38,500.0","38,500.0","38,500.0","38,300.0","0.60K","0.00%"
"11/19/2021","38,500.0","38,200.0","38,850.0","37,900.0","8.10K","0.00%"
"11/18/2021","38,500.0","38,800.0","38,800.0","38,500.0","2.50K","-0.39%"
"11/17/2021","38,650.0","38,200.0","38,650.0","38,200.0","0.40K","1.18%"
"11/16/2021","38,200.0","37,700.0","38,200.0","37,700.0","2.20K","0.53%"
"11/15/2021","38,000.0","38,200.0","38,200.0","37,900.0","13.60K","-1.04%"
"11/12/2021","38,400.0","38,500.0","38,500.0","38,400.0","2.30K","-1.41%"
"11/11/2021","38,950.0","38,500.0","38,950.0","38,300.0","16.50K","0.00%"
"11/10/2021","38,950.0","38,300.0","38,950.0","38,300.0","0.60K","1.17%"
"11/09/2021","38,500.0","39,000.0","39,000.0","38,500.0","2.20K","0.00%"
"11/08/2021","38,500.0","38,050.0","39,000.0","37,400.0","2.50K","-1.28%"
"11/05/2021","39,000.0","38,000.0","39,200.0","38,000.0","4.20K","1.04%"
"11/04/2021","38,600.0","38,600.0","38,600.0","38,600.0","1.10K","1.05%"
"11/03/2021","38,200.0","39,000.0","39,200.0","38,200.0","2.20K","-2.30%"
"11/02/2021","39,100.0","38,000.0","40,000.0","38,000.0","15.30K","2.89%"
"11/01/2021","38,000.0","37,550.0","38,000.0","37,550.0","1.70K","-0.78%"
"10/29/2021","38,300.0","37,350.0","38,400.0","37,250.0","12.50K","1.06%"
"10/28/2021","37,900.0","37,850.0","37,900.0","37,850.0","0.90K","0.00%"
"10/27/2021","37,900.0","37,850.0","37,900.0","37,800.0","13.80K","0.00%"
"10/26/2021","37,900.0","37,000.0","37,900.0","37,000.0","9.30K","0.53%"
"10/25/2021","37,700.0","37,250.0","37,700.0","37,250.0","1.40K","-0.53%"
"10/22/2021","37,900.0","37,800.0","38,550.0","37,350.0","8.10K","0.26%"
"10/21/2021","37,800.0","37,950.0","38,000.0","37,800.0","3.60K","-0.53%"
"10/20/2021","38,000.0","37,950.0","38,000.0","37,950.0","0.30K","0.00%"
"10/19/2021","38,000.0","37,600.0","38,000.0","37,400.0","1.70K","-0.78%"
"10/18/2021","38,300.0","37,550.0","38,300.0","37,550.0","2.00K","-0.26%"
"10/15/2021","38,400.0","38,600.0","38,600.0","37,600.0","4.70K","-0.52%"
"10/14/2021","38,600.0","37,600.0","38,700.0","37,500.0","14.40K","0.26%"
"10/13/2021","38,500.0","37,800.0","38,500.0","37,750.0","3.00K","-1.16%"
"10/12/2021","38,950.0","38,200.0","38,950.0","38,200.0","15.90K","2.50%"
"10/11/2021","38,000.0","38,000.0","38,000.0","38,000.0","2.70K","-2.31%"
"10/08/2021","38,900.0","38,100.0","38,900.0","38,000.0","1.80K","-0.13%"
"10/07/2021","38,950.0","37,500.0","39,000.0","37,500.0","8.10K","0.00%"
"10/06/2021","38,950.0","38,700.0","38,950.0","38,700.0","5.30K","0.00%"
"10/05/2021","38,950.0","37,500.0","38,950.0","37,500.0","1.90K","-0.13%"
"10/04/2021","39,000.0","37,000.0","39,000.0","37,000.0","11.00K","0.00%"
"10/01/2021","39,000.0","37,000.0","39,000.0","36,900.0","2.50K","-1.14%"
"09/29/2021","39,450.0","39,450.0","39,450.0","39,450.0","2.10K","0.00%"
"09/28/2021","39,450.0","37,000.0","39,450.0","37,000.0","2.10K","1.68%"
"09/27/2021","38,800.0","39,000.0","39,000.0","38,800.0","6.50K","-3.00%"
"09/24/2021","40,000.0","38,900.0","40,000.0","38,900.0","5.70K","2.70%"
"09/23/2021","38,950.0","38,200.0","38,950.0","38,200.0","1.00K","0.00%"
"09/22/2021","38,950.0","38,950.0","39,400.0","37,500.0","7.40K","0.00%"
"09/21/2021","38,950.0","38,900.0","39,000.0","38,900.0","7.90K","-0.13%"
"09/20/2021","39,000.0","38,200.0","39,000.0","36,200.0","11.90K","0.26%"
"09/17/2021","38,900.0","38,900.0","38,900.0","38,900.0","5.10K","-0.26%"
"09/16/2021","39,000.0","39,000.0","39,000.0","39,000.0","2.00K","0.00%"
"09/15/2021","39,000.0","38,600.0","39,000.0","38,500.0","3.10K","0.00%"
"09/14/2021","39,000.0","38,100.0","39,000.0","38,100.0","1.30K","-1.02%"
"09/13/2021","39,400.0","39,000.0","39,400.0","38,600.0","38.70K","-0.13%"
"09/10/2021","39,450.0","39,450.0","39,900.0","39,450.0","11.00K","1.15%"
"09/09/2021","39,000.0","39,000.0","39,000.0","39,000.0","0.20K","-1.14%"
"09/08/2021","39,450.0","38,500.0","39,450.0","38,500.0","3.10K","1.15%"
"09/07/2021","39,000.0","38,500.0","39,000.0","38,500.0","7.30K","0.26%"
"09/06/2021","38,900.0","39,500.0","39,500.0","38,000.0","12.90K","0.00%"
"09/01/2021","38,900.0","38,500.0","38,900.0","38,000.0","4.10K","0.00%"
"08/31/2021","38,900.0","39,000.0","39,000.0","38,650.0","22.70K","-1.27%"
"08/30/2021","39,400.0","38,550.0","39,400.0","38,550.0","3.90K","0.00%"
"08/27/2021","39,400.0","39,400.0","39,400.0","38,550.0","459.00K","-0.25%"
"08/26/2021","39,500.0","39,000.0","39,900.0","38,550.0","20.80K","0.00%"
"08/25/2021","39,500.0","39,000.0","40,000.0","39,000.0","21.10K","-2.47%"
"08/24/2021","40,500.0","39,500.0","40,500.0","38,700.0","12.60K","-1.22%"
"08/23/2021","41,000.0","39,200.0","41,000.0","38,600.0","18.80K","4.59%"
"08/20/2021","39,200.0","39,100.0","40,000.0","39,000.0","42.70K","0.26%"
"08/19/2021","39,100.0","40,000.0","40,900.0","39,100.0","34.00K","-2.25%"
"08/18/2021","40,000.0","40,550.0","42,300.0","40,000.0","44.60K","-1.23%"
"08/17/2021","40,500.0","41,050.0","41,500.0","40,500.0","13.60K","-3.57%"
"08/16/2021","42,000.0","43,700.0","43,700.0","41,000.0","28.10K","0.00%"
"08/13/2021","42,000.0","43,800.0","44,000.0","41,100.0","13.60K","-4.11%"
"08/12/2021","43,800.0","41,500.0","43,800.0","40,100.0","86.50K","6.83%"
"08/11/2021","41,000.0","40,800.0","42,400.0","38,100.0","74.50K","3.40%"
"08/10/2021","39,650.0","38,750.0","39,650.0","37,600.0","45.00K","6.87%"
"08/09/2021","37,100.0","37,650.0","39,950.0","37,100.0","44.60K","-1.07%"
"08/06/2021","37,500.0","40,250.0","40,250.0","37,500.0","21.60K","-6.72%"
"08/05/2021","40,200.0","39,000.0","40,200.0","38,950.0","8.50K","0.50%"
"08/04/2021","40,000.0","39,950.0","40,000.0","38,850.0","23.20K","0.00%"
"08/03/2021","40,000.0","40,300.0","40,300.0","38,200.0","34.40K","5.82%"
"08/02/2021","37,800.0","39,950.0","39,950.0","37,800.0","5.00K","-5.74%"
"07/30/2021","40,100.0","39,100.0","40,100.0","38,650.0","12.00K","-0.74%"
"07/29/2021","40,400.0","39,800.0","40,400.0","38,800.0","12.10K","0.75%"
"07/28/2021","40,100.0","42,350.0","42,350.0","39,200.0","5.10K","0.00%"
"07/27/2021","40,100.0","40,950.0","40,950.0","38,900.0","4.60K","-0.12%"
"07/26/2021","40,150.0","40,850.0","40,850.0","38,900.0","5.60K","0.38%"
"07/23/2021","40,000.0","40,900.0","40,900.0","39,700.0","2.50K","-2.32%"
"07/22/2021","40,950.0","41,300.0","41,300.0","39,500.0","1.00K","2.25%"
"07/21/2021","40,050.0","40,050.0","40,050.0","40,050.0","0.40K","0.13%"
"07/20/2021","40,000.0","40,000.0","40,000.0","40,000.0","0.50K","-2.32%"
"07/19/2021","40,950.0","40,400.0","40,950.0","39,300.0","6.70K","-0.12%"
"07/16/2021","41,000.0","40,500.0","41,000.0","39,300.0","11.00K","0.24%"
"07/15/2021","40,900.0","40,900.0","40,900.0","40,900.0","4.00K","0.00%"
"07/14/2021","40,900.0","42,000.0","42,000.0","39,150.0","3.90K","2.12%"
"07/13/2021","40,050.0","39,300.0","40,050.0","39,200.0","4.80K","-2.55%"
"07/12/2021","41,100.0","39,100.0","41,100.0","38,600.0","21.20K","-0.84%"
"07/09/2021","41,450.0","40,100.0","41,450.0","40,100.0","16.90K","0.85%"
"07/08/2021","41,100.0","41,100.0","41,100.0","41,100.0","2.00K","-0.84%"
"07/07/2021","41,450.0","39,150.0","41,450.0","39,150.0","4.90K","0.00%"
"07/06/2021","41,450.0","41,000.0","41,450.0","40,500.0","4.80K","0.00%"
"07/05/2021","41,450.0","41,000.0","41,450.0","40,300.0","8.80K","-0.36%"
"07/02/2021","41,600.0","41,000.0","41,700.0","40,600.0","7.50K","2.46%"
"07/01/2021","40,600.0","40,200.0","41,750.0","40,200.0","55.40K","-2.17%"
"06/30/2021","41,500.0","41,450.0","41,500.0","40,100.0","4.60K","0.00%"
"06/29/2021","41,500.0","41,450.0","41,500.0","40,750.0","6.20K","1.22%"
"06/28/2021","41,000.0","41,000.0","42,500.0","40,100.0","2.60K","-4.65%"
"06/25/2021","43,000.0","41,900.0","43,000.0","39,100.0","11.80K","3.61%"
"06/24/2021","41,500.0","40,300.0","41,800.0","39,650.0","6.20K","-2.35%"
"06/22/2021","42,500.0","41,100.0","42,500.0","40,800.0","29.10K","0.71%"
"06/21/2021","42,200.0","41,000.0","42,200.0","40,800.0","4.50K","-0.24%"
"06/17/2021","42,300.0","42,800.0","42,800.0","41,000.0","4.60K","3.68%"
"06/16/2021","40,800.0","41,100.0","41,200.0","40,800.0","3.10K","-0.73%"
"06/15/2021","41,100.0","41,200.0","41,200.0","41,100.0","2.70K","0.00%"
"06/14/2021","41,100.0","41,100.0","41,100.0","41,100.0","0.20K","-3.75%"
"06/11/2021","42,700.0","41,900.0","42,700.0","41,600.0","7.80K","1.67%"
"06/10/2021","42,000.0","42,000.0","42,000.0","42,000.0","2.00K","-1.75%"
"06/09/2021","42,750.0","42,000.0","42,750.0","41,500.0","12.30K","1.79%"
"06/08/2021","42,000.0","42,100.0","42,100.0","41,500.0","17.10K","-1.41%"
"06/07/2021","42,600.0","44,000.0","44,000.0","42,550.0","4.10K","-3.18%"
"06/04/2021","44,000.0","44,000.0","44,000.0","42,000.0","24.10K","0.00%"
"06/03/2021","44,000.0","41,600.0","44,100.0","41,600.0","54.80K","-0.23%"
"06/02/2021","44,100.0","43,000.0","44,100.0","41,000.0","117.80K","5.50%"
"06/01/2021","41,800.0","42,000.0","42,400.0","40,600.0","11.10K","-2.79%"
"05/31/2021","43,000.0","40,000.0","43,000.0","38,350.0","43.50K","6.17%"
"05/28/2021","40,500.0","39,950.0","40,500.0","38,000.0","21.00K","1.38%"
"05/27/2021","39,950.0","40,050.0","40,050.0","39,850.0","10.60K","-4.43%"
"05/26/2021","41,800.0","41,700.0","42,000.0","40,300.0","16.40K","-1.18%"
"05/25/2021","42,300.0","41,900.0","42,300.0","40,000.0","18.20K","-0.24%"
"05/24/2021","42,400.0","40,300.0","42,500.0","40,000.0","10.50K","-0.70%"
"05/21/2021","42,700.0","40,200.0","42,700.0","38,150.0","39.40K","4.15%"
"05/20/2021","41,000.0","40,900.0","41,100.0","40,800.0","121.00K","-4.65%"
"05/19/2021","43,000.0","40,100.0","43,000.0","40,000.0","28.70K","0.00%"
"05/18/2021","43,000.0","43,900.0","43,900.0","43,000.0","12.60K","-2.05%"
"05/17/2021","43,900.0","43,000.0","43,900.0","42,500.0","12.40K","0.00%"
"05/14/2021","43,900.0","43,900.0","43,900.0","43,900.0","3.70K","0.00%"
"05/13/2021","43,900.0","43,000.0","43,900.0","43,000.0","13.20K","-0.23%"
"05/12/2021","44,000.0","42,500.0","44,000.0","42,000.0","23.60K","2.33%"
"05/11/2021","43,000.0","42,400.0","43,500.0","41,000.0","58.00K","1.30%"
"05/10/2021","42,450.0","41,000.0","42,450.0","40,000.0","8.70K","-1.16%"
"05/07/2021","42,950.0","42,500.0","43,000.0","41,600.0","10.60K","-0.81%"
"05/06/2021","43,300.0","43,800.0","43,800.0","41,700.0","11.50K","0.93%"
"05/05/2021","42,900.0","42,850.0","42,900.0","41,250.0","7.60K","0.00%"
"05/04/2021","42,900.0","40,600.0","42,900.0","40,600.0","32.30K","-0.92%"
"04/29/2021","43,300.0","43,000.0","43,300.0","42,050.0","12.70K","-0.23%"
"04/28/2021","43,400.0","42,800.0","43,400.0","41,200.0","15.80K","0.00%"
"04/27/2021","43,400.0","41,200.0","43,400.0","41,100.0","12.10K","-0.23%"
"04/26/2021","43,500.0","42,000.0","43,500.0","40,500.0","23.90K","0.00%"
"04/23/2021","43,500.0","43,000.0","43,500.0","42,000.0","7.00K","0.00%"
"04/22/2021","43,500.0","42,100.0","43,750.0","42,000.0","15.00K","-0.91%"
"04/20/2021","43,900.0","43,900.0","43,900.0","42,000.0","21.00K","0.00%"
"04/19/2021","43,900.0","42,000.0","44,000.0","40,800.0","20.80K","4.77%"
"04/16/2021","41,900.0","42,949.9","42,949.9","41,900.0","20.60K","-2.44%"
"04/15/2021","42,949.9","42,377.2","42,949.9","41,995.4","22.40K","1.81%"
"04/14/2021","42,186.3","42,949.9","42,949.9","41,995.4","15.40K","-1.78%"
"04/13/2021","42,949.9","43,236.2","43,236.2","42,520.4","23.30K","-0.66%"
"04/12/2021","43,236.2","44,190.7","44,190.7","41,900.0","104.30K","-0.11%"
"04/09/2021","43,283.9","45,336.0","45,765.5","43,045.3","49.50K","-4.53%"
"04/08/2021","45,336.0","43,904.3","45,479.2","42,568.1","57.80K","3.26%"
"04/07/2021","43,904.3","45,813.2","45,813.2","43,904.3","65.90K","-4.17%"
"04/06/2021","45,813.2","46,290.4","46,529.0","45,813.2","25.80K","-2.04%"
"04/05/2021","46,767.7","47,483.5","47,483.5","46,433.6","35.40K","-1.51%"
"04/02/2021","47,483.5","46,385.9","48,676.5","46,385.9","11.50K","-3.02%"
"04/01/2021","48,962.9","47,722.1","48,962.9","45,908.7","37.50K","0.00%"
"03/31/2021","48,962.9","48,962.9","48,962.9","45,813.2","14.40K","0.00%"
"03/30/2021","48,962.9","45,813.2","48,962.9","45,288.3","37.80K","0.59%"
"03/29/2021","48,676.5","46,195.0","48,676.5","46,195.0","69.80K","-1.92%"
"03/26/2021","49,631.0","49,153.8","49,631.0","45,908.7","40.40K","0.58%"
"03/25/2021","49,344.7","55,453.1","55,453.1","48,676.5","18.00K","-5.48%"
"03/24/2021","52,208.0","52,208.0","52,208.0","47,722.1","79.10K","6.84%"
"03/23/2021","48,867.4","48,867.4","48,867.4","48,676.5","84.50K","6.89%"
"03/22/2021","45,717.8","42,949.9","45,813.2","41,518.2","14.40K","6.44%"
"03/19/2021","42,949.9","41,709.1","42,949.9","41,613.7","10.60K","2.97%"
"03/18/2021","41,709.1","43,904.3","43,904.3","41,613.7","7.40K","-3.10%"
"03/17/2021","43,045.3","44,858.8","44,858.8","43,045.3","3.00K","-4.04%"
"03/12/2021","44,858.8","45,431.4","45,431.4","44,858.8","13.80K","-1.05%"
"03/11/2021","45,336.0","46,004.1","46,004.1","45,336.0","4.60K","-1.04%"
"03/10/2021","45,813.2","45,336.0","46,004.1","45,336.0","7.50K","0.00%"
"03/09/2021","45,813.2","46,004.1","46,004.1","45,336.0","5.90K","-0.41%"
"03/08/2021","46,004.1","45,336.0","46,099.5","45,336.0","19.00K","1.47%"
"03/05/2021","45,336.0","44,286.1","45,813.2","43,904.3","27.50K","2.15%"
"03/04/2021","44,381.6","42,949.9","44,381.6","42,949.9","9.30K","0.00%"
"03/03/2021","44,381.6","44,333.8","44,381.6","41,804.6","39.60K","0.22%"
"03/02/2021","44,286.1","43,713.4","44,286.1","41,041.0","33.00K","1.31%"
"03/01/2021","43,713.4","44,858.8","44,858.8","42,949.9","15.20K","0.00%"
"02/26/2021","43,713.4","42,949.9","43,713.4","42,949.9","12.80K","0.44%"
"02/25/2021","43,522.6","42,949.9","43,618.0","42,949.9","20.80K","0.00%"
"02/24/2021","43,522.6","42,949.9","43,522.6","41,995.4","16.70K","0.00%"
"02/23/2021","43,522.6","43,331.7","43,618.0","41,088.7","21.10K","0.11%"
"02/22/2021","43,474.8","42,281.8","43,713.4","42,281.8","60.00K","2.82%"
"02/19/2021","42,281.8","41,756.8","42,281.8","39,323.0","20.10K","0.68%"
"02/18/2021","41,995.4","41,327.3","42,759.0","39,036.7","14.80K","0.23%"
"02/17/2021","41,900.0","39,895.7","41,947.7","37,271.0","9.40K","6.04%"
"02/09/2021","39,513.9","39,466.2","39,513.9","37,271.0","6.20K","0.98%"
"02/08/2021","39,132.1","39,132.1","39,275.3","36,459.7","11.70K","2.24%"
"02/05/2021","38,273.1","39,036.7","39,275.3","38,273.1","13.30K","0.00%"
"02/04/2021","38,273.1","38,273.1","38,273.1","37,700.5","9.30K","0.12%"
"02/03/2021","38,225.4","37,223.2","38,559.5","37,223.2","4.40K","5.95%"
"02/02/2021","36,077.9","38,750.3","38,989.0","35,982.5","31.10K","-6.67%"
"02/01/2021","38,654.9","38,654.9","38,798.1","37,795.9","23.80K","0.00%"
"01/29/2021","38,654.9","38,368.6","38,654.9","36,555.1","16.30K","0.75%"
"01/28/2021","38,368.6","38,177.7","40,038.8","37,414.1","23.70K","-4.63%"
"01/27/2021","40,229.7","40,563.8","40,850.1","38,941.2","16.10K","-0.47%"
"01/26/2021","40,420.6","40,086.6","40,420.6","39,991.1","3.90K","0.83%"
"01/25/2021","40,086.6","40,134.3","40,134.3","39,943.4","39.80K","-0.12%"
"01/22/2021","40,134.3","40,086.6","41,518.2","40,086.6","31.30K","-1.18%"
"01/21/2021","40,611.5","40,086.6","40,850.1","39,609.3","12.80K","3.65%"
"01/20/2021","39,179.8","39,132.1","40,038.8","38,893.5","13.80K","0.12%"
"01/19/2021","39,132.1","40,563.8","41,422.8","39,132.1","63.00K","-2.50%"
"01/18/2021","40,134.3","40,420.6","41,613.7","39,704.8","52.40K","-0.71%"
"01/15/2021","40,420.6","40,611.5","41,518.2","40,372.9","15.40K","-3.31%"
"01/14/2021","41,804.6","41,041.0","41,900.0","39,418.5","24.20K","1.98%"
"01/13/2021","40,993.3","43,904.3","44,286.1","40,993.3","196.40K","-6.63%"
"01/12/2021","43,904.3","41,327.3","43,999.8","41,327.3","37.20K","6.24%"
"01/11/2021","41,327.3","41,327.3","41,995.4","41,231.9","50.20K","0.00%"
"01/08/2021","41,327.3","40,229.7","41,518.2","39,943.4","86.90K","2.73%"
"01/07/2021","40,229.7","39,418.5","41,518.2","39,132.1","67.50K","2.06%"
"01/06/2021","39,418.5","39,132.1","39,609.3","39,132.1","30.70K","0.24%"
"01/05/2021","39,323.0","39,609.3","40,563.8","39,084.4","18.40K","0.00%"
"01/04/2021","39,323.0","39,323.0","41,518.2","38,750.3","57.70K","0.12%"
"12/31/2020","39,275.3","38,750.3","39,513.9","38,750.3","12.33K","-0.84%"
"12/30/2020","39,609.3","39,800.2","39,800.2","38,559.5","200.08K","-0.48%"
"12/29/2020","39,800.2","40,563.8","40,611.5","39,609.3","6.10K","-1.88%"
"12/28/2020","40,563.8","40,468.3","40,993.3","40,086.6","13.92K","0.24%"
"12/25/2020","40,468.3","39,227.6","42,186.3","39,227.6","26.95K","-3.85%"
"12/24/2020","42,090.9","43,856.6","43,856.6","41,231.9","29.11K","-4.03%"
"12/23/2020","43,856.6","45,001.9","45,001.9","42,281.8","26.87K","4.19%"
"12/22/2020","42,090.9","39,418.5","42,138.6","39,132.1","66.07K","6.78%"
"12/21/2020","39,418.5","40,563.8","40,563.8","39,227.6","17.78K","-1.67%"
"12/18/2020","40,086.6","40,563.8","40,754.7","39,609.3","36.64K","0.48%"
"12/17/2020","39,895.7","39,132.1","41,136.5","38,845.8","71.56K","0.24%"
"12/16/2020","39,800.2","39,275.3","40,229.7","39,275.3","27.79K","0.48%"
"12/15/2020","39,609.3","39,800.2","41,041.0","39,179.8","69.92K","-0.48%"
"12/14/2020","39,800.2","39,418.5","40,754.7","39,132.1","113.19K","0.97%"
"12/11/2020","39,418.5","39,179.8","40,754.7","39,179.8","38.59K","0.61%"
"12/10/2020","39,179.8","39,132.1","40,563.8","39,132.1","126.57K","0.12%"
"12/09/2020","39,132.1","40,086.6","40,563.8","39,132.1","102.52K","-2.38%"
"12/08/2020","40,086.6","40,563.8","40,563.8","38,177.7","197.71K","-0.71%"
"12/07/2020","40,372.9","38,750.3","41,470.5","38,464.0","110.71K","1.80%"
"12/04/2020","39,657.1","39,704.8","42,615.8","39,657.1","824.25K","-6.94%"
"12/03/2020","42,615.8","42,615.8","42,615.8","42,615.8","11.26K","-6.98%"
"12/02/2020","45,813.2","45,813.2","45,813.2","45,813.2","11.38K","-6.98%"
"12/01/2020","49,249.2","56,216.6","56,216.6","48,962.9","1.05M","-6.35%"
"11/30/2020","52,589.8","52,589.8","52,589.8","52,589.8","508.31K","6.99%"
"11/27/2020","49,153.8","49,153.8","49,153.8","49,153.8","853.42K","6.96%"
"11/26/2020","45,956.4","45,956.4","45,956.4","45,956.4","499.95K","7.00%"
"11/25/2020","42,949.9","42,949.9","42,949.9","42,949.9","163.09K","6.89%"
"11/24/2020","40,182.0","40,182.0","40,182.0","40,182.0","1.85M","6.99%"
"11/23/2020","37,557.3","37,557.3","37,557.3","37,557.3","2.12M","6.93%"
"11/20/2020","35,123.5","35,123.5","35,123.5","35,123.5","166.41K","6.98%"
"11/19/2020","32,832.8","32,832.8","32,832.8","32,832.8","831.82K","7.00%"
"11/18/2020","30,685.3","29,110.5","30,685.3","28,871.9","467.49K","6.99%"
"11/17/2020","28,681.0","27,201.6","28,681.0","27,201.6","1.46M","6.94%"
"11/16/2020","26,819.8","25,817.7","27,297.0","25,817.7","1.84M","2.55%"
"11/13/2020","26,151.7","25,674.5","26,628.9","25,674.5","2.48M","1.11%"
"11/12/2020","25,865.4","25,769.9","26,533.5","25,722.2","1.03M","0.56%"
"11/11/2020","25,722.2","25,292.7","26,247.2","25,292.7","1.64M","1.70%"
"11/10/2020","25,292.7","25,388.2","25,674.5","25,101.8","749.84K","0.00%"
"11/09/2020","25,292.7","24,433.7","25,769.9","24,433.7","1.22M","2.71%"
"11/06/2020","24,624.6","25,101.8","25,865.4","24,624.6","637.92K","-1.90%"
"11/05/2020","25,101.8","24,815.5","26,151.7","24,815.5","569.86K","1.94%"
"11/04/2020","24,624.6","23,861.1","25,388.2","23,861.1","669.49K","3.20%"
"11/03/2020","23,861.1","24,815.5","25,292.7","23,861.1","303.93K","-3.85%"
"11/02/2020","24,815.5","24,720.0","25,722.2","24,433.7","437.36K","1.56%"
"10/30/2020","24,433.7","23,670.2","24,433.7","23,336.1","2.15M","6.89%"
"10/29/2020","22,858.9","21,952.2","22,858.9","21,284.1","1.64M","6.92%"
"10/28/2020","21,379.5","22,286.2","22,333.9","21,379.5","263.22K","-4.27%"
"10/27/2020","22,333.9","22,095.3","22,811.2","22,095.3","300.15K","-0.43%"
"10/26/2020","22,429.4","23,383.8","23,670.2","22,429.4","825.52K","-3.69%"
"10/23/2020","23,288.4","22,668.0","23,670.2","22,668.0","848.42K","2.31%"
"10/22/2020","22,763.4","22,047.6","23,097.5","21,952.2","1.17M","3.47%"
"10/21/2020","21,999.9","21,999.9","22,429.4","21,952.2","198.17K","0.00%"
"10/20/2020","21,999.9","22,190.8","22,286.2","21,999.9","573.98K","-0.86%"
"10/19/2020","22,190.8","21,999.9","22,906.6","21,952.2","765.65K","0.00%"
"10/16/2020","22,190.8","23,192.9","23,479.3","21,904.4","554.57K","-5.68%"
"10/15/2020","23,527.0","23,527.0","24,099.7","23,479.3","551.43K","0.00%"
"10/14/2020","23,527.0","23,097.5","24,529.2","23,097.5","629.15K","2.28%"
"10/13/2020","23,002.1","22,143.1","23,670.2","22,143.1","2.35M","3.88%"
"10/12/2020","22,143.1","22,381.7","22,906.6","22,143.1","761.40K","0.43%"
"10/09/2020","22,047.6","21,474.9","22,524.8","21,474.9","665.98K","1.76%"
"10/08/2020","21,665.8","21,474.9","21,713.6","20,902.3","505.55K","1.57%"
"10/07/2020","21,331.8","21,474.9","21,952.2","20,997.7","548.14K","-0.67%"
"10/06/2020","21,474.9","21,618.1","22,954.3","21,474.9","2.53M","0.00%"
"10/05/2020","21,474.9","20,520.5","21,474.9","20,281.9","1.11M","6.89%"
"10/02/2020","20,091.0","18,898.0","20,091.0","18,850.2","1.51M","6.85%"
"10/01/2020","18,802.5","18,611.6","18,802.5","18,611.6","240.10K","0.51%"
"09/30/2020","18,707.1","18,325.3","18,898.0","18,277.6","341.83K","2.08%"
"09/29/2020","18,325.3","18,420.7","18,420.7","18,229.8","427.68K","0.26%"
"09/28/2020","18,277.6","18,134.4","18,420.7","17,943.5","426.75K","1.86%"
"09/25/2020","17,943.5","17,943.5","18,039.0","17,895.8","144.45K","0.00%"
"09/24/2020","17,943.5","17,848.1","18,086.7","17,848.1","206.67K","0.00%"
"09/23/2020","17,943.5","17,991.2","18,134.4","17,848.1","213.85K","0.80%"
"09/22/2020","17,800.3","17,800.3","17,943.5","17,657.2","282.26K","-0.27%"
"09/21/2020","17,848.1","18,182.1","18,325.3","17,848.1","352.46K","-1.84%"
"09/18/2020","18,182.1","18,182.1","18,325.3","18,086.7","113.69K","0.00%"
"09/17/2020","18,182.1","17,657.2","18,325.3","17,609.5","871.86K","2.70%"
"09/16/2020","17,704.9","17,657.2","17,704.9","17,514.0","158.12K","0.27%"
"09/15/2020","17,657.2","17,514.0","17,752.6","17,514.0","294.11K","0.82%"
"09/14/2020","17,514.0","17,800.3","17,800.3","17,514.0","826.53K","-1.08%"
"09/11/2020","17,704.9","17,370.8","17,752.6","17,370.8","98.02K","0.54%"
"09/10/2020","17,609.5","17,943.5","17,943.5","17,609.5","283.94K","-1.07%"
"09/09/2020","17,800.3","17,370.8","17,800.3","17,370.8","327.80K","1.36%"
"09/08/2020","17,561.7","17,561.7","17,561.7","17,323.1","199.57K","0.82%"
"09/07/2020","17,418.6","17,657.2","17,991.2","17,418.6","569.02K","-0.54%"
